id,created_at,updated_at,alamat,provinsi,negara,kota,order
551,2023-11-03 07:33:44,2023-11-03 07:33:44,"Jln. Cihampelas, Bandung, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bandung,551
552,2023-11-03 07:33:44,2023-11-03 07:33:44,"Jln. Setiabudi, Bandung, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bandung,552
553,2023-11-03 07:33:44,2023-11-03 07:33:44,"Jln. Terusan Pasteur, Bandung, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bandung,553
554,2023-11-03 07:33:44,2023-11-03 07:33:44,"Jln. Buah Batu, Bandung, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bandung,554
555,2023-11-03 07:33:43,2023-11-03 07:33:43,"Jln. Soekarno-Hatta, Bandung, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bandung,555
556,2023-11-03 07:33:43,2023-11-03 07:33:43,"Jln. Sudirman, Jakarta, DKI Jakarta, Indonesia",DKI Jakarta,Indonesia,Jakarta,556
557,2023-11-03 07:33:43,2023-11-03 07:33:43,"Jln. Thamrin, Jakarta, DKI Jakarta, Indonesia",DKI Jakarta,Indonesia,Jakarta,557
558,2023-11-03 07:33:43,2023-11-03 07:33:43,"Jln. Gatot Subroto, Jakarta, DKI Jakarta, Indonesia",DKI Jakarta,Indonesia,Jakarta,558
559,2023-11-03 07:33:43,2023-11-03 07:33:43,"Jln. Rasuna Said, Jakarta, DKI Jakarta, Indonesia",DKI Jakarta,Indonesia,Jakarta,559
560,2023-11-03 07:33:43,2023-11-03 07:33:43,"Jln. HR Rasuna Said, Jakarta, DKI Jakarta, Indonesia",DKI Jakarta,Indonesia,Jakarta,560
561,2023-11-03 07:33:43,2023-11-03 07:33:43,"Jln. MH Thamrin, Jakarta, DKI Jakarta, Indonesia",DKI Jakarta,Indonesia,Jakarta,561
562,2023-11-03 07:33:43,2023-11-03 07:33:43,"Jln. Merdeka Barat, Jakarta, DKI Jakarta, Indonesia",DKI Jakarta,Indonesia,Jakarta,562
563,2023-11-03 07:33:43,2023-11-03 07:33:43,"Jln. Merdeka Timur, Jakarta, DKI Jakarta, Indonesia",DKI Jakarta,Indonesia,Jakarta,563
564,2023-11-03 07:33:43,2023-11-03 07:33:43,"Jln. Jendral Sudirman, Jakarta, DKI Jakarta, Indonesia",DKI Jakarta,Indonesia,Jakarta,564
565,2023-11-03 07:33:43,2023-11-03 07:33:43,"Jln. Sultan Agung, Jakarta, DKI Jakarta, Indonesia",DKI Jakarta,Indonesia,Jakarta,565
566,2023-11-03 07:33:42,2023-11-03 07:33:42,"Jln. Jenderal Sudirman, Serang, Banten, Indonesia",Banten,Indonesia,Serang,566
567,2023-11-03 07:33:42,2023-11-03 07:33:42,"Jln. Ahmad Yani, Tangerang, Banten, Indonesia",Banten,Indonesia,Tangerang,567
568,2023-11-03 07:33:42,2023-11-03 07:33:42,"Jln. Raya Serang, Cilegon, Banten, Indonesia",Banten,Indonesia,Cilegon,568
569,2023-11-03 07:33:42,2023-11-03 07:33:42,"Jln. Raya Pandeglang, Pandeglang, Banten, Indonesia",Banten,Indonesia,Pandeglang,569
570,2023-11-03 07:33:42,2023-11-03 07:33:42,"Jln. Raya Lebak, Rangkasbitung, Banten, Indonesia",Banten,Indonesia,Rangkasbitung,570
571,2023-11-03 07:33:42,2023-11-03 07:33:42,"Jln. Raya Labuan, Labuan, Banten, Indonesia",Banten,Indonesia,Labuan,571
572,2023-11-03 07:33:42,2023-11-03 07:33:42,"Jln. Raya Cilegon-Serang, Anyer, Banten, Indonesia",Banten,Indonesia,Anyer,572
573,2023-11-03 07:33:42,2023-11-03 07:33:42,"Jln. Raya Soekarno-Hatta, Serang Timur, Banten, Indonesia",Banten,Indonesia,Serang Timur,573
574,2023-11-03 07:33:42,2023-11-03 07:33:42,"Jln. Raya Serang-Pandeglang, Rangkasbitung, Banten, Indonesia",Banten,Indonesia,Rangkasbitung,574
575,2023-11-03 07:33:42,2023-11-03 07:33:42,"Jln. Basuki Rahmat, Surabaya, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Surabaya,575
576,2023-11-03 07:33:42,2023-11-03 07:33:42,"Jln. Ahmad Yani, Malang, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Malang,576
577,2023-11-03 07:33:42,2023-11-03 07:33:42,"Jln. Raya Sidoarjo, Sidoarjo, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Sidoarjo,577
578,2023-11-03 07:33:42,2023-11-03 07:33:42,"Jln. Raya Kediri, Kediri, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Kediri,578
579,2023-11-03 07:33:42,2023-11-03 07:33:42,"Jln. Raya Blitar, Blitar, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Blitar,579
580,2023-11-03 07:33:42,2023-11-03 07:33:42,"Jln. Raya Lumajang, Lumajang, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Lumajang,580
581,2023-11-03 07:33:42,2023-11-03 07:33:42,"Jln. Raya Jember, Jember, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Jember,581
582,2023-11-03 07:33:41,2023-11-03 07:33:41,"Jln. Raya Banyuwangi, Banyuwangi, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Banyuwangi,582
583,2023-11-03 07:33:41,2023-11-03 07:33:41,"Jln. Raya Pasuruan, Pasuruan, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Pasuruan,583
584,2023-11-03 07:33:41,2023-11-03 07:33:41,"Jln. Raya Probolinggo, Probolinggo, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Probolinggo,584
585,2023-11-03 07:33:41,2023-11-03 07:33:41,"Jln. Raya Madiun, Madiun, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Madiun,585
586,2023-11-03 07:33:41,2023-11-03 07:33:41,"Jln. Raya Nganjuk, Nganjuk, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Nganjuk,586
587,2023-11-03 07:33:41,2023-11-03 07:33:41,"Jln. Raya Bojonegoro, Bojonegoro, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Bojonegoro,587
588,2023-11-03 07:33:41,2023-11-03 07:33:41,"Jln. Raya Tuban, Tuban, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Tuban,588
589,2023-11-03 07:33:41,2023-11-03 07:33:41,"Jln. Pahlawan, Semarang, Jawa Tengah, Indonesia",Jawa Tengah,Indonesia,Semarang,589
590,2023-11-03 07:33:41,2023-11-03 07:33:41,"Jln. Ahmad Yani, Surakarta, Jawa Tengah, Indonesia",Jawa Tengah,Indonesia,Surakarta,590
591,2023-11-03 07:33:41,2023-11-03 07:33:41,"Jln. Raya Purwokerto, Banyumas, Jawa Tengah, Indonesia",Jawa Tengah,Indonesia,Banyumas,591
592,2023-11-03 07:33:41,2023-11-03 07:33:41,"Jln. Raya Pekalongan, Pekalongan, Jawa Tengah, Indonesia",Jawa Tengah,Indonesia,Pekalongan,592
593,2023-11-03 07:33:41,2023-11-03 07:33:41,"Jln. Raya Tegal, Tegal, Jawa Tengah, Indonesia",Jawa Tengah,Indonesia,Tegal,593
594,2023-11-03 07:33:41,2023-11-03 07:33:41,"Jln. Raya Kudus, Kudus, Jawa Tengah, Indonesia",Jawa Tengah,Indonesia,Kudus,594
595,2023-11-03 07:33:41,2023-11-03 07:33:41,"Jln. Raya Pati, Pati, Jawa Tengah, Indonesia",Jawa Tengah,Indonesia,Pati,595
596,2023-11-03 07:33:41,2023-11-03 07:33:41,"Jln. Raya Grobogan, Grobogan, Jawa Tengah, Indonesia",Jawa Tengah,Indonesia,Grobogan,596
597,2023-11-03 07:33:41,2023-11-03 07:33:41,"Jln. Raya Blora, Blora, Jawa Tengah, Indonesia",Jawa Tengah,Indonesia,Blora,597
598,2023-11-03 07:33:41,2023-11-03 07:33:41,"Jln. Jendral Sudirman, Pontianak, Kalimantan Barat, Indonesia",Kalimantan Barat,Indonesia,Pontianak,598
599,2023-11-03 07:33:40,2023-11-03 07:33:40,"Jln. Ahmad Yani, Singkawang, Kalimantan Barat, Indonesia",Kalimantan Barat,Indonesia,Singkawang,599
600,2023-11-03 07:33:40,2023-11-03 07:33:40,"Jln. Raya Kubu Raya, Kubu Raya, Kalimantan Barat, Indonesia",Kalimantan Barat,Indonesia,Kubu Raya,600
601,2023-11-03 07:33:40,2023-11-03 07:33:40,"Jln. Raya Mempawah, Mempawah, Kalimantan Barat, Indonesia",Kalimantan Barat,Indonesia,Mempawah,601
602,2023-11-03 07:33:40,2023-11-03 07:33:40,"Jln. Raya Sambas, Sambas, Kalimantan Barat, Indonesia",Kalimantan Barat,Indonesia,Sambas,602
603,2023-11-03 07:33:40,2023-11-03 07:33:40,"Jln. Raya Ketapang, Ketapang, Kalimantan Barat, Indonesia",Kalimantan Barat,Indonesia,Ketapang,603
604,2023-11-03 07:33:40,2023-11-03 07:33:40,"Jln. Raya Sanggau, Sanggau, Kalimantan Barat, Indonesia",Kalimantan Barat,Indonesia,Sanggau,604
605,2023-11-03 07:33:40,2023-11-03 07:33:40,"Jln. Raya Sintang, Sintang, Kalimantan Barat, Indonesia",Kalimantan Barat,Indonesia,Sintang,605
606,2023-11-03 07:33:40,2023-11-03 07:33:40,"Jln. Raya Landak, Landak, Kalimantan Barat, Indonesia",Kalimantan Barat,Indonesia,Landak,606
607,2023-11-03 07:33:40,2023-11-03 07:33:40,"Jln. Jendral Sudirman, Samarinda, Kalimantan Timur, Indonesia",Kalimantan Timur,Indonesia,Samarinda,607
608,2023-11-03 07:33:40,2023-11-03 07:33:40,"Jln. Ahmad Yani, Balikpapan, Kalimantan Timur, Indonesia",Kalimantan Timur,Indonesia,Balikpapan,608
609,2023-11-03 07:33:40,2023-11-03 07:33:40,"Jln. Raya Kutai Kartanegara, Tenggarong, Kalimantan Timur, Indonesia",Kalimantan Timur,Indonesia,Tenggarong,609
610,2023-11-03 07:33:40,2023-11-03 07:33:40,"Jln. Raya Berau, Tanjung Redeb, Kalimantan Timur, Indonesia",Kalimantan Timur,Indonesia,Tanjung Redeb,610
611,2023-11-03 07:33:40,2023-11-03 07:33:40,"Jln. Raya Paser, Tanah Grogot, Kalimantan Timur, Indonesia",Kalimantan Timur,Indonesia,Tanah Grogot,611
612,2023-11-03 07:33:40,2023-11-03 07:33:40,"Jln. Raya Kutai Barat, Sendawar, Kalimantan Timur, Indonesia",Kalimantan Timur,Indonesia,Sendawar,612
613,2023-11-03 07:33:40,2023-11-03 07:33:40,"Jln. Raya Mahakam Ulu, Long Iram, Kalimantan Timur, Indonesia",Kalimantan Timur,Indonesia,Long Iram,613
614,2023-11-03 07:33:39,2023-11-03 07:33:39,"Jln. Raya Nunukan, Nunukan, Kalimantan Timur, Indonesia",Kalimantan Timur,Indonesia,Nunukan,614
615,2023-11-03 07:33:39,2023-11-03 07:33:39,"Jln. Raya Bulungan, Tanjung Selor, Kalimantan Timur, Indonesia",Kalimantan Timur,Indonesia,Tanjung Selor,615
616,2023-11-03 07:33:39,2023-11-03 07:33:39,"Jln. Jendral Sudirman, Banjarmasin, Kalimantan Selatan, Indonesia",Kalimantan Selatan,Indonesia,Banjarmasin,616
617,2023-11-03 07:33:39,2023-11-03 07:33:39,"Jln. Ahmad Yani, Banjarbaru, Kalimantan Selatan, Indonesia",Kalimantan Selatan,Indonesia,Banjarbaru,617
618,2023-11-03 07:33:39,2023-11-03 07:33:39,"Jln. Raya Hulu Sungai Selatan, Kandangan, Kalimantan Selatan, Indonesia",Kalimantan Selatan,Indonesia,Kandangan,618
619,2023-11-03 07:33:39,2023-11-03 07:33:39,"Jln. Raya Hulu Sungai Tengah, Barabai, Kalimantan Selatan, Indonesia",Kalimantan Selatan,Indonesia,Barabai,619
620,2023-11-03 07:33:39,2023-11-03 07:33:39,"Jln. Raya Tanah Laut, Pelaihari, Kalimantan Selatan, Indonesia",Kalimantan Selatan,Indonesia,Pelaihari,620
621,2023-11-03 07:33:39,2023-11-03 07:33:39,"Jln. Raya Kotabaru, Kotabaru, Kalimantan Selatan, Indonesia",Kalimantan Selatan,Indonesia,Kotabaru,621
622,2023-11-03 07:33:39,2023-11-03 07:33:39,"Jln. Raya Tabalong, Tanjung, Kalimantan Selatan, Indonesia",Kalimantan Selatan,Indonesia,Tanjung,622
623,2023-11-03 07:33:39,2023-11-03 07:33:39,"Jln. Raya Banjar, Martapura, Kalimantan Selatan, Indonesia",Kalimantan Selatan,Indonesia,Martapura,623
624,2023-11-03 07:33:39,2023-11-03 07:33:39,"Jln. Raya Barito Kuala, Marabahan, Kalimantan Selatan, Indonesia",Kalimantan Selatan,Indonesia,Marabahan,624
625,2023-11-03 07:33:39,2023-11-03 07:33:39,"Jln. Jendral Sudirman, Palangkaraya, Kalimantan Tengah, Indonesia",Kalimantan Tengah,Indonesia,Palangkaraya,625
626,2023-11-03 07:33:39,2023-11-03 07:33:39,"Jln. Ahmad Yani, Sampit, Kalimantan Tengah, Indonesia",Kalimantan Tengah,Indonesia,Sampit,626
627,2023-11-03 07:33:39,2023-11-03 07:33:39,"Jln. Raya Kapuas, Pangkalan Bun, Kalimantan Tengah, Indonesia",Kalimantan Tengah,Indonesia,Pangkalan Bun,627
628,2023-11-03 07:33:39,2023-11-03 07:33:39,"Jln. Raya Katingan, Kasongan, Kalimantan Tengah, Indonesia",Kalimantan Tengah,Indonesia,Kasongan,628
629,2023-11-03 07:33:39,2023-11-03 07:33:39,"Jln. Raya Barito Selatan, Buntok, Kalimantan Tengah, Indonesia",Kalimantan Tengah,Indonesia,Buntok,629
630,2023-11-03 07:33:39,2023-11-03 07:33:39,"Jln. Raya Gunung Mas, Kuala Kurun, Kalimantan Tengah, Indonesia",Kalimantan Tengah,Indonesia,Kuala Kurun,630
631,2023-11-03 07:33:39,2023-11-03 07:33:39,"Jln. Raya Murung Raya, Puruk Cahu, Kalimantan Tengah, Indonesia",Kalimantan Tengah,Indonesia,Puruk Cahu,631
632,2023-11-03 07:33:39,2023-11-03 07:33:39,"Jln. Raya Pulang Pisau, Pulang Pisau, Kalimantan Tengah, Indonesia",Kalimantan Tengah,Indonesia,Pulang Pisau,632
633,2023-11-03 07:33:39,2023-11-03 07:33:39,"Jln. Raya Sukamara, Sukamara, Kalimantan Tengah, Indonesia",Kalimantan Tengah,Indonesia,Sukamara,633
634,2023-11-03 07:33:39,2023-11-03 07:33:39,"Jln. Jendral Sudirman, Tanjung Selor, Kalimantan Utara, Indonesia",Kalimantan Utara,Indonesia,Tanjung Selor,634
635,2023-11-03 07:33:39,2023-11-03 07:33:39,"Jln. Ahmad Yani, Tarakan, Kalimantan Utara, Indonesia",Kalimantan Utara,Indonesia,Tarakan,635
636,2023-11-03 07:33:39,2023-11-03 07:33:39,"Jln. Raya Bulungan, Tanjung Palas, Kalimantan Utara, Indonesia",Kalimantan Utara,Indonesia,Tanjung Palas,636
637,2023-11-03 07:33:39,2023-11-03 07:33:39,"Jln. Raya Nunukan, Nunukan, Kalimantan Utara, Indonesia",Kalimantan Utara,Indonesia,Nunukan,637
638,2023-11-03 07:33:39,2023-11-03 07:33:39,"Jln. Raya Malinau, Malinau, Kalimantan Utara, Indonesia",Kalimantan Utara,Indonesia,Malinau,638
639,2023-11-03 07:33:38,2023-11-03 07:33:38,"Jln. Raya Tana Tidung, Tideng Pale, Kalimantan Utara, Indonesia",Kalimantan Utara,Indonesia,Tidung,639
640,2023-11-03 07:33:38,2023-11-03 07:33:38,"Jln. Raya Bulungan, Tanjung Selor, Kalimantan Utara, Indonesia",Kalimantan Utara,Indonesia,Tanjung Selor,640
641,2023-11-03 07:33:38,2023-11-03 07:33:38,"Jln. Raya Nunukan, Nunukan, Kalimantan Utara, Indonesia",Kalimantan Utara,Indonesia,Nunukan,641
642,2023-11-03 07:33:38,2023-11-03 07:33:38,"Jln. Raya Malinau, Malinau, Kalimantan Utara, Indonesia",Kalimantan Utara,Indonesia,Malinau,642
643,2023-11-03 07:33:38,2023-11-03 07:33:38,"Jln. Akasia, Bekasi, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bekasi,643
644,2023-11-03 07:33:38,2023-11-03 07:33:38,"Jln. P Bangka, Bekasi, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bekasi,644
645,2023-11-03 07:33:38,2023-11-03 07:33:38,"Jln. Raya Industri Jababeka, Bekasi, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bekasi,645
646,2023-11-03 07:33:38,2023-11-03 07:33:38,"Jln. Ahmad Yani, Bekasi, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bekasi,646
647,2023-11-03 07:33:38,2023-11-03 07:33:38,"Jln. Raya Kalimalang, Bekasi, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bekasi,647
648,2023-11-03 07:33:38,2023-11-03 07:33:38,"Jln. Raya Margonda, Bekasi, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bekasi,648
649,2023-11-03 07:33:38,2023-11-03 07:33:38,"Jln. Sudirman, Bekasi, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bekasi,649
650,2023-11-03 07:33:38,2023-11-03 07:33:38,"Jln. Gatot Subroto, Bekasi, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bekasi,650
651,2023-11-03 07:33:38,2023-11-03 07:33:38,"Jln. Raya Cikampek, Bekasi, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bekasi,651
652,2023-11-03 07:33:38,2023-11-03 07:33:38,"Jln. Raya Bogor, Bekasi, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bekasi,652
653,2023-11-03 07:33:37,2023-11-03 07:33:37,"Jln. Riau, Bandung, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bandung,653
654,2023-11-03 07:33:37,2023-11-03 07:33:37,"Jln. Braga, Bandung, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bandung,654
655,2023-11-03 07:33:37,2023-11-03 07:33:37,"Jln. Asia Afrika, Bandung, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bandung,655
656,2023-11-03 07:33:37,2023-11-03 07:33:37,"Jln. Dago, Bandung, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bandung,656
657,2023-11-03 07:33:37,2023-11-03 07:33:37,"Jln. Lembang, Bandung, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bandung,657
658,2023-11-03 07:33:37,2023-11-03 07:33:37,"Jln. Cihampelas, Bandung, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bandung,658
659,2023-11-03 07:33:37,2023-11-03 07:33:37,"Jln. Setiabudi, Bandung, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bandung,659
660,2023-11-03 07:33:37,2023-11-03 07:33:37,"Jln. Terusan Pasteur, Bandung, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bandung,660
661,2023-11-03 07:33:37,2023-11-03 07:33:37,"Jln. Buah Batu, Bandung, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bandung,661
662,2023-11-03 07:33:37,2023-11-03 07:33:37,"Jln. Soekarno-Hatta, Bandung, Jawa Barat, Indonesia",Jawa Barat,Indonesia,Bandung,662
663,2023-11-03 07:33:37,2023-11-03 07:33:37,"Jln. Sudirman, Jakarta, DKI Jakarta, Indonesia",DKI Jakarta,Indonesia,Jakarta,663
664,2023-11-03 07:33:37,2023-11-03 07:33:37,"Jln. Thamrin, Jakarta, DKI Jakarta, Indonesia",DKI Jakarta,Indonesia,Jakarta,664
665,2023-11-03 07:33:36,2023-11-03 07:33:36,"Jln. Gatot Subroto, Jakarta, DKI Jakarta, Indonesia",DKI Jakarta,Indonesia,Jakarta,665
666,2023-11-03 07:33:36,2023-11-03 07:33:36,"Jln. Rasuna Said, Jakarta, DKI Jakarta, Indonesia",DKI Jakarta,Indonesia,Jakarta,666
667,2023-11-03 07:33:36,2023-11-03 07:33:36,"Jln. HR Rasuna Said, Jakarta, DKI Jakarta, Indonesia",DKI Jakarta,Indonesia,Jakarta,667
668,2023-11-03 07:33:36,2023-11-03 07:33:36,"Jln. MH Thamrin, Jakarta, DKI Jakarta, Indonesia",DKI Jakarta,Indonesia,Jakarta,668
669,2023-11-03 07:33:36,2023-11-03 07:33:36,"Jln. Merdeka Barat, Jakarta, DKI Jakarta, Indonesia",DKI Jakarta,Indonesia,Jakarta,669
670,2023-11-03 07:33:36,2023-11-03 07:33:36,"Jln. Merdeka Timur, Jakarta, DKI Jakarta, Indonesia",DKI Jakarta,Indonesia,Jakarta,670
671,2023-11-03 07:33:36,2023-11-03 07:33:36,"Jln. Jendral Sudirman, Jakarta, DKI Jakarta, Indonesia",DKI Jakarta,Indonesia,Jakarta,671
672,2023-11-03 07:33:36,2023-11-03 07:33:36,"Jln. Sultan Agung, Jakarta, DKI Jakarta, Indonesia",DKI Jakarta,Indonesia,Jakarta,672
673,2023-11-03 07:33:36,2023-11-03 07:33:36,"Jln. Jenderal Sudirman, Serang, Banten, Indonesia",Banten,Indonesia,Serang,673
674,2023-11-03 07:33:36,2023-11-03 07:33:36,"Jln. Ahmad Yani, Tangerang, Banten, Indonesia",Banten,Indonesia,Tangerang,674
675,2023-11-03 07:33:36,2023-11-03 07:33:36,"Jln. Raya Serang, Cilegon, Banten, Indonesia",Banten,Indonesia,Cilegon,675
676,2023-11-03 07:33:36,2023-11-03 07:33:36,"Jln. Raya Pandeglang, Pandeglang, Banten, Indonesia",Banten,Indonesia,Pandeglang,676
677,2023-11-03 07:33:36,2023-11-03 07:33:36,"Jln. Raya Lebak, Rangkasbitung, Banten, Indonesia",Banten,Indonesia,Rangkasbitung,677
678,2023-11-03 07:33:36,2023-11-03 07:33:36,"Jln. Raya Labuan, Labuan, Banten, Indonesia",Banten,Indonesia,Labuan,678
679,2023-11-03 07:33:36,2023-11-03 07:33:36,"Jln. Raya Cilegon-Serang, Anyer, Banten, Indonesia",Banten,Indonesia,Anyer,679
680,2023-11-03 07:33:36,2023-11-03 07:33:36,"Jln. Raya Soekarno-Hatta, Serang Timur, Banten, Indonesia",Banten,Indonesia,Serang Timur,680
681,2023-11-03 07:33:35,2023-11-03 07:33:35,"Jln. Raya Serang-Pandeglang, Rangkasbitung, Banten, Indonesia",Banten,Indonesia,Rangkasbitung,681
682,2023-11-03 07:33:35,2023-11-03 07:33:35,"Jln. Basuki Rahmat, Surabaya, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Surabaya,682
683,2023-11-03 07:33:35,2023-11-03 07:33:35,"Jln. Ahmad Yani, Malang, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Malang,683
684,2023-11-03 07:33:35,2023-11-03 07:33:35,"Jln. Raya Sidoarjo, Sidoarjo, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Sidoarjo,684
685,2023-11-03 07:33:35,2023-11-03 07:33:35,"Jln. Raya Kediri, Kediri, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Kediri,685
686,2023-11-03 07:33:35,2023-11-03 07:33:35,"Jln. Raya Blitar, Blitar, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Blitar,686
687,2023-11-03 07:33:35,2023-11-03 07:33:35,"Jln. Raya Lumajang, Lumajang, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Lumajang,687
688,2023-11-03 07:33:35,2023-11-03 07:33:35,"Jln. Raya Jember, Jember, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Jember,688
689,2023-11-03 07:33:35,2023-11-03 07:33:35,"Jln. Raya Banyuwangi, Banyuwangi, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Banyuwangi,689
690,2023-11-03 07:33:35,2023-11-03 07:33:35,"Jln. Raya Pasuruan, Pasuruan, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Pasuruan,690
691,2023-11-03 07:33:35,2023-11-03 07:33:35,"Jln. Raya Probolinggo, Probolinggo, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Probolinggo,691
692,2023-11-03 07:33:35,2023-11-03 07:33:35,"Jln. Raya Madiun, Madiun, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Madiun,692
693,2023-11-03 07:33:35,2023-11-03 07:33:35,"Jln. Raya Nganjuk, Nganjuk, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Nganjuk,693
694,2023-11-03 07:33:34,2023-11-03 07:33:34,"Jln. Raya Bojonegoro, Bojonegoro, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Bojonegoro,694
695,2023-11-03 07:33:34,2023-11-03 07:33:34,"Jln. Raya Tuban, Tuban, Jawa Timur, Indonesia",Jawa Timur,Indonesia,Tuban,695
696,2023-11-03 07:33:34,2023-11-03 07:33:34,"Jln. Pahlawan, Semarang, Jawa Tengah, Indonesia",Jawa Tengah,Indonesia,Semarang,696
697,2023-11-03 07:33:34,2023-11-03 07:33:34,"Jln. Ahmad Yani, Surakarta, Jawa Tengah, Indonesia",Jawa Tengah,Indonesia,Surakarta,697
698,2023-11-03 07:33:34,2023-11-03 07:33:34,"Jln. Raya Purwokerto, Banyumas, Jawa Tengah, Indonesia",Jawa Tengah,Indonesia,Banyumas,698
699,2023-11-03 07:33:34,2023-11-03 07:33:34,"Jln. Raya Pekalongan, Pekalongan, Jawa Tengah, Indonesia",Jawa Tengah,Indonesia,Pekalongan,699
700,2023-11-03 07:33:34,2023-11-03 07:33:34,"Jln. Raya Tegal, Tegal, Jawa Tengah, Indonesia",Jawa Tengah,Indonesia,Tegal,700
701,2023-11-03 07:33:34,2023-11-03 07:33:34,"Jln. Raya Kudus, Kudus, Jawa Tengah, Indonesia",Jawa Tengah,Indonesia,Kudus,701
702,2023-11-03 07:33:34,2023-11-03 07:33:34,"Jln. Raya Pati, Pati, Jawa Tengah, Indonesia",Jawa Tengah,Indonesia,Pati,702
703,2023-11-03 07:33:34,2023-11-03 07:33:34,"Jln. Raya Grobogan, Grobogan, Jawa Tengah, Indonesia",Jawa Tengah,Indonesia,Grobogan,703
704,2023-11-03 07:33:34,2023-11-03 07:33:34,"Jln. Raya Blora, Blora, Jawa Tengah, Indonesia",Jawa Tengah,Indonesia,Blora,704
705,2023-11-03 07:33:34,2023-11-03 07:33:34,"Jln. Jendral Sudirman, Pontianak, Kalimantan Barat, Indonesia",Kalimantan Barat,Indonesia,Pontianak,705
706,2023-11-03 07:33:34,2023-11-03 07:33:34,"Jln. Ahmad Yani, Singkawang, Kalimantan Barat, Indonesia",Kalimantan Barat,Indonesia,Singkawang,706
707,2023-11-03 07:33:34,2023-11-03 07:33:34,"Jln. Raya Kubu Raya, Kubu Raya, Kalimantan Barat, Indonesia",Kalimantan Barat,Indonesia,Kubu Raya,707
708,2023-11-03 07:33:34,2023-11-03 07:33:34,"Jln. Raya Mempawah, Mempawah, Kalimantan Barat, Indonesia",Kalimantan Barat,Indonesia,Mempawah,708
709,2023-11-03 07:33:34,2023-11-03 07:33:34,"Jln. Raya Sambas, Sambas, Kalimantan Barat, Indonesia",Kalimantan Barat,Indonesia,Sambas,709
710,2023-11-03 07:33:34,2023-11-03 07:33:34,"Jln. Raya Ketapang, Ketapang, Kalimantan Barat, Indonesia",Kalimantan Barat,Indonesia,Ketapang,710
711,2023-11-03 07:33:34,2023-11-03 07:33:34,"Jln. Raya Sanggau, Sanggau, Kalimantan Barat, Indonesia",Kalimantan Barat,Indonesia,Sanggau,711
712,2023-11-03 07:33:33,2023-11-03 07:33:33,"Jln. Raya Sintang, Sintang, Kalimantan Barat, Indonesia",Kalimantan Barat,Indonesia,Sintang,712
713,2023-11-03 07:33:33,2023-11-03 07:33:33,"Jln. Raya Landak, Landak, Kalimantan Barat, Indonesia",Kalimantan Barat,Indonesia,Landak,713
